state,date,predicted,yhat_lower,yhat_upper
Utah,2023-04-13,0.00,0.00,-588.14
Utah,2023-04-14,0.00,0.00,-482.81
Utah,2023-04-15,0.00,0.00,-687.44
Utah,2023-04-16,0.00,0.00,-690.71
Utah,2023-04-17,0.00,0.00,-686.91
Utah,2023-04-18,0.00,0.00,-614.71
Utah,2023-04-19,0.00,0.00,-661.78
Utah,2023-04-20,0.00,0.00,-863.58
Utah,2023-04-21,0.00,0.00,-645.31
Utah,2023-04-22,0.00,0.00,-723.78
Utah,2023-04-23,0.00,0.00,-692.44
Utah,2023-04-24,0.00,0.00,-617.91
Utah,2023-04-25,0.00,0.00,-742.44
Utah,2023-04-26,0.00,0.00,-686.62
Utah,2023-04-27,0.00,0.00,-621.87
Utah,2023-04-28,0.00,0.00,-613.86
Utah,2023-04-29,0.00,0.00,-771.47
Utah,2023-04-30,0.00,0.00,-686.72
Utah,2023-05-01,0.00,0.00,-555.88
Utah,2023-05-02,0.00,0.00,-592.84
Utah,2023-05-03,0.00,0.00,-740.00
Utah,2023-05-04,0.00,0.00,-623.52
Utah,2023-05-05,0.00,0.00,-622.62
Utah,2023-05-06,0.00,0.00,-556.53
Utah,2023-05-07,0.00,0.00,-568.85
Utah,2023-05-08,0.00,0.00,-593.66
Utah,2023-05-09,0.00,0.00,-611.46
Utah,2023-05-10,0.00,0.00,-708.64
Utah,2023-05-11,0.00,0.00,-510.23
Utah,2023-05-12,0.00,0.00,-472.22
Utah,2023-05-13,0.00,0.00,-630.57
Utah,2023-05-14,0.00,0.00,-661.99
Utah,2023-05-15,0.00,0.00,-644.11
Utah,2023-05-16,0.00,0.00,-737.40
Utah,2023-05-17,0.00,0.00,-698.52
Utah,2023-05-18,0.00,0.00,-542.83
Utah,2023-05-19,0.00,0.00,-505.73
Utah,2023-05-20,0.00,0.00,-703.44
Utah,2023-05-21,0.00,0.00,-573.29
Utah,2023-05-22,0.00,0.00,-651.88
Utah,2023-05-23,0.00,0.00,-769.38
Utah,2023-05-24,0.00,0.00,-590.31
Utah,2023-05-25,0.00,0.00,-669.64
Utah,2023-05-26,0.00,0.00,-687.56
Utah,2023-05-27,0.00,0.00,-759.73
Utah,2023-05-28,0.00,0.00,-729.73
Utah,2023-05-29,0.00,0.00,-632.48
Utah,2023-05-30,0.00,0.00,-704.97
Utah,2023-05-31,0.00,0.00,-629.73
Utah,2023-06-01,0.00,0.00,-624.30
Utah,2023-06-02,0.00,0.00,-782.96
Utah,2023-06-03,0.00,0.00,-604.15
Utah,2023-06-04,0.00,0.00,-560.79
Utah,2023-06-05,0.00,0.00,-432.93
Utah,2023-06-06,0.00,0.00,-581.46
Utah,2023-06-07,0.00,0.00,-610.55
Utah,2023-06-08,0.00,0.00,-600.34
Utah,2023-06-09,0.00,0.00,-529.95
Utah,2023-06-10,0.00,0.00,-709.53
Utah,2023-06-11,0.00,0.00,-532.58
Utah,2023-06-12,0.00,0.00,-554.68
Utah,2023-06-13,0.00,0.00,-405.54
Utah,2023-06-14,0.00,0.00,-493.64
Utah,2023-06-15,0.00,0.00,-692.04
Utah,2023-06-16,0.00,0.00,-601.18
Utah,2023-06-17,0.00,0.00,-492.55
Utah,2023-06-18,0.00,0.00,-512.51
Utah,2023-06-19,0.00,0.00,-488.01
Utah,2023-06-20,0.00,0.00,-403.35
Utah,2023-06-21,0.00,0.00,-628.58
Utah,2023-06-22,0.00,0.00,-506.85
Utah,2023-06-23,0.00,0.00,-568.91
Utah,2023-06-24,0.00,0.00,-622.43
Utah,2023-06-25,0.00,0.00,-570.57
Utah,2023-06-26,0.00,0.00,-675.96
Utah,2023-06-27,0.00,0.00,-648.84
Utah,2023-06-28,0.00,0.00,-656.93
Utah,2023-06-29,0.00,0.00,-682.54
Utah,2023-06-30,0.00,0.00,-391.73
Utah,2023-07-01,0.00,0.00,-656.90
Utah,2023-07-02,0.00,0.00,-660.54
Utah,2023-07-03,0.00,0.00,-532.76
Utah,2023-07-04,0.00,0.00,-779.78
Utah,2023-07-05,0.00,0.00,-692.84
Utah,2023-07-06,0.00,0.00,-492.83
Utah,2023-07-07,0.00,0.00,-440.62
Utah,2023-07-08,0.00,0.00,-524.74
Utah,2023-07-09,0.00,0.00,-520.25
Utah,2023-07-10,0.00,0.00,-548.07
Utah,2023-07-11,0.00,0.00,-572.20
Utah,2023-07-12,0.00,0.00,-617.30
Utah,2023-07-13,0.00,0.00,-462.56
Utah,2023-07-14,0.00,0.00,-554.84
Utah,2023-07-15,0.00,0.00,-433.30
Utah,2023-07-16,0.00,0.00,-509.42
Utah,2023-07-17,0.00,0.00,-265.16
Utah,2023-07-18,0.00,0.00,-537.82
Utah,2023-07-19,0.00,0.00,-584.81
Utah,2023-07-20,0.00,0.00,-562.46
Utah,2023-07-21,0.00,0.00,-586.25
Utah,2023-07-22,0.00,0.00,-556.53
Utah,2023-07-23,0.00,0.00,-591.13
Utah,2023-07-24,0.00,0.00,-488.40
Utah,2023-07-25,0.00,0.00,-718.15
Utah,2023-07-26,0.00,0.00,-526.55
Utah,2023-07-27,0.00,0.00,-579.78
Utah,2023-07-28,0.00,0.00,-749.20
Utah,2023-07-29,0.00,0.00,-684.69
Utah,2023-07-30,0.00,0.00,-695.51
Utah,2023-07-31,0.00,0.00,-876.07
Utah,2023-08-01,0.00,0.00,-665.72
Utah,2023-08-02,0.00,0.00,-853.76
Utah,2023-08-03,0.00,0.00,-751.74
Utah,2023-08-04,0.00,0.00,-766.09
Utah,2023-08-05,0.00,0.00,-580.12
Utah,2023-08-06,0.00,0.00,-681.48
Utah,2023-08-07,0.00,0.00,-769.76
Utah,2023-08-08,0.00,0.00,-822.71
Utah,2023-08-09,0.00,0.00,-654.27
Utah,2023-08-10,0.00,0.00,-805.66
Utah,2023-08-11,0.00,0.00,-638.72
Utah,2023-08-12,0.00,0.00,-931.40
Utah,2023-08-13,0.00,0.00,-787.71
Utah,2023-08-14,0.00,0.00,-901.48
Utah,2023-08-15,0.00,0.00,-779.46
Utah,2023-08-16,0.00,0.00,-893.73
Utah,2023-08-17,0.00,0.00,-924.29
Utah,2023-08-18,0.00,0.00,-753.86
Utah,2023-08-19,0.00,0.00,-1027.99
Utah,2023-08-20,0.00,0.00,-918.83
Utah,2023-08-21,0.00,0.00,-739.98
Utah,2023-08-22,0.00,0.00,-868.60
Utah,2023-08-23,0.00,0.00,-723.92
Utah,2023-08-24,0.00,0.00,-671.09
Utah,2023-08-25,0.00,0.00,-837.15
Utah,2023-08-26,0.00,0.00,-738.03
Utah,2023-08-27,0.00,0.00,-761.19
Utah,2023-08-28,0.00,0.00,-893.88
Utah,2023-08-29,0.00,0.00,-834.10
Utah,2023-08-30,0.00,0.00,-903.39
Utah,2023-08-31,0.00,0.00,-834.12
Utah,2023-09-01,0.00,0.00,-874.42
Utah,2023-09-02,0.00,0.00,-789.84
Utah,2023-09-03,0.00,0.00,-1018.28
Utah,2023-09-04,0.00,0.00,-877.37
Utah,2023-09-05,0.00,0.00,-969.31
Utah,2023-09-06,0.00,0.00,-903.16
Utah,2023-09-07,0.00,0.00,-1083.20
Utah,2023-09-08,0.00,0.00,-927.55
Utah,2023-09-09,0.00,0.00,-1012.60
Utah,2023-09-10,0.00,0.00,-994.51
Utah,2023-09-11,0.00,0.00,-1092.88
Utah,2023-09-12,0.00,0.00,-787.19
Utah,2023-09-13,0.00,0.00,-783.23
Utah,2023-09-14,0.00,0.00,-746.88
Utah,2023-09-15,0.00,0.00,-813.37
Utah,2023-09-16,0.00,0.00,-931.29
Utah,2023-09-17,0.00,0.00,-848.68
Utah,2023-09-18,0.00,0.00,-878.41
Utah,2023-09-19,0.00,0.00,-802.71
Utah,2023-09-20,0.00,0.00,-880.34
Utah,2023-09-21,0.00,0.00,-863.71
Utah,2023-09-22,0.00,0.00,-813.99
Utah,2023-09-23,0.00,0.00,-901.77
Utah,2023-09-24,0.00,0.00,-909.44
Utah,2023-09-25,0.00,0.00,-760.57
Utah,2023-09-26,0.00,0.00,-807.53
Utah,2023-09-27,0.00,0.00,-824.14
Utah,2023-09-28,0.00,0.00,-730.92
Utah,2023-09-29,0.00,0.00,-770.04
Utah,2023-09-30,0.00,0.00,-896.38
Utah,2023-10-01,0.00,0.00,-772.71
Utah,2023-10-02,0.00,0.00,-887.38
Utah,2023-10-03,0.00,0.00,-907.83
Utah,2023-10-04,0.00,0.00,-825.05
Utah,2023-10-05,0.00,0.00,-896.42
Utah,2023-10-06,0.00,0.00,-973.44
Utah,2023-10-07,0.00,0.00,-953.56
Utah,2023-10-08,0.00,0.00,-968.13
Utah,2023-10-09,0.00,0.00,-961.71
Utah,2023-10-10,0.00,0.00,-858.14
Utah,2023-10-11,0.00,0.00,-958.30
Utah,2023-10-12,0.00,0.00,-965.51
Utah,2023-10-13,0.00,0.00,-1017.46
Utah,2023-10-14,0.00,0.00,-893.38
Utah,2023-10-15,0.00,0.00,-856.81
Utah,2023-10-16,0.00,0.00,-1185.20
Utah,2023-10-17,0.00,0.00,-1041.88
Utah,2023-10-18,0.00,0.00,-1033.95
Utah,2023-10-19,0.00,0.00,-969.37
Utah,2023-10-20,0.00,0.00,-731.22
Utah,2023-10-21,0.00,0.00,-968.54
Utah,2023-10-22,0.00,0.00,-817.10
Utah,2023-10-23,0.00,0.00,-893.65
Utah,2023-10-24,0.00,0.00,-794.32
Utah,2023-10-25,0.00,0.00,-807.03
Utah,2023-10-26,0.00,0.00,-830.99
Utah,2023-10-27,0.00,0.00,-844.32
Utah,2023-10-28,0.00,0.00,-822.03
Utah,2023-10-29,0.00,0.00,-706.91
Utah,2023-10-30,0.00,0.00,-569.86
Utah,2023-10-31,0.00,0.00,-727.69
Utah,2023-11-01,0.00,0.00,-660.81
Utah,2023-11-02,0.00,0.00,-624.69
Utah,2023-11-03,0.00,0.00,-558.12
Utah,2023-11-04,0.00,0.00,-737.62
Utah,2023-11-05,0.00,0.00,-696.49
Utah,2023-11-06,0.00,0.00,-495.62
Utah,2023-11-07,0.00,0.00,-645.30
Utah,2023-11-08,0.00,0.00,-516.56
Utah,2023-11-09,0.00,0.00,-423.45
Utah,2023-11-10,0.00,0.00,-489.97
Utah,2023-11-11,0.00,0.00,-598.01
Utah,2023-11-12,0.00,0.00,-529.40
Utah,2023-11-13,0.00,0.00,-485.43
Utah,2023-11-14,0.00,0.00,-605.42
Utah,2023-11-15,0.00,0.00,-520.56
Utah,2023-11-16,0.00,0.00,-558.25
Utah,2023-11-17,0.00,0.00,-494.35
Utah,2023-11-18,0.00,0.00,-660.89
Utah,2023-11-19,0.00,0.00,-385.67
Utah,2023-11-20,0.00,0.00,-426.47
Utah,2023-11-21,0.00,0.00,-407.77
Utah,2023-11-22,0.00,0.00,-534.48
Utah,2023-11-23,0.00,0.00,-381.60
Utah,2023-11-24,0.00,0.00,-304.26
Utah,2023-11-25,0.00,0.00,-426.77
Utah,2023-11-26,0.00,0.00,-345.44
Utah,2023-11-27,0.00,0.00,-277.65
Utah,2023-11-28,0.00,0.00,-205.70
Utah,2023-11-29,0.00,0.00,-441.40
Utah,2023-11-30,0.00,0.00,-248.12
Utah,2023-12-01,0.00,0.00,-419.09
Utah,2023-12-02,0.00,0.00,-123.49
Utah,2023-12-03,0.00,0.00,-394.55
Utah,2023-12-04,0.00,0.00,-437.58
Utah,2023-12-05,0.00,0.00,-175.54
Utah,2023-12-06,0.00,0.00,-596.94
Utah,2023-12-07,0.00,0.00,-388.54
Utah,2023-12-08,0.00,0.00,-580.06
Utah,2023-12-09,0.00,0.00,-428.10
Utah,2023-12-10,0.00,0.00,-671.85
Utah,2023-12-11,0.00,0.00,-634.44
Utah,2023-12-12,0.00,0.00,-841.81
Utah,2023-12-13,0.00,0.00,-746.26
Utah,2023-12-14,0.00,0.00,-956.00
Utah,2023-12-15,0.00,0.00,-864.17
Utah,2023-12-16,0.00,0.00,-924.21
Utah,2023-12-17,0.00,0.00,-1107.03
Utah,2023-12-18,0.00,0.00,-1021.91
Utah,2023-12-19,0.00,0.00,-1037.08
Utah,2023-12-20,0.00,0.00,-1264.80
Utah,2023-12-21,0.00,0.00,-1024.96
Utah,2023-12-22,0.00,0.00,-966.32
Utah,2023-12-23,0.00,0.00,-1226.67
Utah,2023-12-24,0.00,0.00,-1098.69
Utah,2023-12-25,0.00,0.00,-1158.92
Utah,2023-12-26,0.00,0.00,-919.46
Utah,2023-12-27,0.00,0.00,-923.90
Utah,2023-12-28,0.00,0.00,-855.84
Utah,2023-12-29,0.00,0.00,-867.15
Utah,2023-12-30,0.00,0.00,-632.81
Utah,2023-12-31,0.00,0.00,-376.90
Utah,2024-01-01,0.00,0.00,-394.31
Utah,2024-01-02,0.00,0.00,-308.44
Utah,2024-01-03,0.00,0.00,-213.59
Utah,2024-01-04,0.00,0.00,-98.27
Utah,2024-01-05,0.00,0.00,359.05
Utah,2024-01-06,0.00,0.00,433.76
Utah,2024-01-07,0.00,0.00,712.39
Utah,2024-01-08,0.00,0.00,911.05
Utah,2024-01-09,0.00,0.00,1047.25
Utah,2024-01-10,0.00,0.00,1071.28
Utah,2024-01-11,30.56,0.00,1296.00
Utah,2024-01-12,163.25,0.00,1435.27
Utah,2024-01-13,291.61,0.00,1652.71
Utah,2024-01-14,403.11,0.00,1754.64
Utah,2024-01-15,495.87,0.00,1826.31
Utah,2024-01-16,565.59,0.00,1776.61
Utah,2024-01-17,616.50,0.00,1974.69
Utah,2024-01-18,645.95,0.00,1983.24
Utah,2024-01-19,640.92,0.00,2040.68
Utah,2024-01-20,623.23,0.00,1942.08
Utah,2024-01-21,582.58,0.00,1894.14
Utah,2024-01-22,519.47,0.00,2004.38
Utah,2024-01-23,432.01,0.00,1755.51
Utah,2024-01-24,326.88,0.00,1881.13
Utah,2024-01-25,203.81,0.00,1697.51
Utah,2024-01-26,52.13,0.00,1331.80
Utah,2024-01-27,0.00,0.00,1076.52
Utah,2024-01-28,0.00,0.00,1229.22
Utah,2024-01-29,0.00,0.00,907.75
Utah,2024-01-30,0.00,0.00,614.25
Utah,2024-01-31,0.00,0.00,494.28
Utah,2024-02-01,0.00,0.00,409.14
Utah,2024-02-02,0.00,0.00,90.11
Utah,2024-02-03,0.00,0.00,-108.00
Utah,2024-02-04,0.00,0.00,-275.93
Utah,2024-02-05,0.00,0.00,-543.71
Utah,2024-02-06,0.00,0.00,-545.46
Utah,2024-02-07,0.00,0.00,-772.22
Utah,2024-02-08,0.00,0.00,-1197.18
Utah,2024-02-09,0.00,0.00,-1033.51
Utah,2024-02-10,0.00,0.00,-1300.89
Utah,2024-02-11,0.00,0.00,-1392.95
Utah,2024-02-12,0.00,0.00,-1446.75
Utah,2024-02-13,0.00,0.00,-1752.48
Utah,2024-02-14,0.00,0.00,-1680.04
Utah,2024-02-15,0.00,0.00,-1772.55
Utah,2024-02-16,0.00,0.00,-1754.63
Utah,2024-02-17,0.00,0.00,-1885.86
Utah,2024-02-18,0.00,0.00,-1893.44
Utah,2024-02-19,0.00,0.00,-1804.77
Utah,2024-02-20,0.00,0.00,-1936.12
Utah,2024-02-21,0.00,0.00,-1641.93
Utah,2024-02-22,0.00,0.00,-1968.19
Utah,2024-02-23,0.00,0.00,-1982.42
Utah,2024-02-24,0.00,0.00,-1819.59
Utah,2024-02-25,0.00,0.00,-1864.26
Utah,2024-02-26,0.00,0.00,-1931.72
Utah,2024-02-27,0.00,0.00,-1865.39
Utah,2024-02-28,0.00,0.00,-1858.23
Utah,2024-02-29,0.00,0.00,-1974.15
Utah,2024-03-01,0.00,0.00,-1846.98
Utah,2024-03-02,0.00,0.00,-1786.72
Utah,2024-03-03,0.00,0.00,-1758.31
Utah,2024-03-04,0.00,0.00,-2018.66
Utah,2024-03-05,0.00,0.00,-1889.96
Utah,2024-03-06,0.00,0.00,-1950.04
Utah,2024-03-07,0.00,0.00,-2087.89
Utah,2024-03-08,0.00,0.00,-2085.02
Utah,2024-03-09,0.00,0.00,-1988.14
Utah,2024-03-10,0.00,0.00,-2056.98
Utah,2024-03-11,0.00,0.00,-2052.01
Utah,2024-03-12,0.00,0.00,-2159.82
Utah,2024-03-13,0.00,0.00,-2384.16
Utah,2024-03-14,0.00,0.00,-2197.41
Utah,2024-03-15,0.00,0.00,-2386.67
Utah,2024-03-16,0.00,0.00,-2497.53
Utah,2024-03-17,0.00,0.00,-2356.18
Utah,2024-03-18,0.00,0.00,-2556.30
Utah,2024-03-19,0.00,0.00,-2485.39
Utah,2024-03-20,0.00,0.00,-2628.94
Utah,2024-03-21,0.00,0.00,-2478.57
Utah,2024-03-22,0.00,0.00,-2540.58
Vermont,2023-03-24,0.00,0.00,46.57
Vermont,2023-03-25,0.00,0.00,33.62
Vermont,2023-03-26,0.00,0.00,1.20
Vermont,2023-03-27,0.00,0.00,18.95
Vermont,2023-03-28,0.00,0.00,25.55
Vermont,2023-03-29,0.00,0.00,15.78
Vermont,2023-03-30,0.00,0.00,36.37
Vermont,2023-03-31,0.00,0.00,30.15
Vermont,2023-04-01,0.00,0.00,32.02
Vermont,2023-04-02,0.00,0.00,17.03
Vermont,2023-04-03,0.00,0.00,22.46
Vermont,2023-04-04,0.00,0.00,16.12
Vermont,2023-04-05,0.00,0.00,23.05
Vermont,2023-04-06,0.00,0.00,-11.16
Vermont,2023-04-07,0.00,0.00,12.88
Vermont,2023-04-08,0.00,0.00,28.53
Vermont,2023-04-09,0.00,0.00,-6.42
Vermont,2023-04-10,0.00,0.00,19.24
Vermont,2023-04-11,0.00,0.00,5.94
Vermont,2023-04-12,0.00,0.00,11.87
Vermont,2023-04-13,0.00,0.00,-5.78
Vermont,2023-04-14,0.00,0.00,20.76
Vermont,2023-04-15,0.00,0.00,1.13
Vermont,2023-04-16,0.00,0.00,13.53
Vermont,2023-04-17,0.00,0.00,-10.06
Vermont,2023-04-18,0.00,0.00,-9.50
Vermont,2023-04-19,0.00,0.00,-15.14
Vermont,2023-04-20,0.00,0.00,20.85
Vermont,2023-04-21,0.00,0.00,8.17
Vermont,2023-04-22,0.00,0.00,15.15
Vermont,2023-04-23,0.00,0.00,1.65
Vermont,2023-04-24,0.00,0.00,0.54
Vermont,2023-04-25,0.00,0.00,18.27
Vermont,2023-04-26,0.00,0.00,8.90
Vermont,2023-04-27,0.00,0.00,-15.49
Vermont,2023-04-28,0.00,0.00,9.83
Vermont,2023-04-29,0.00,0.00,0.69
Vermont,2023-04-30,0.00,0.00,-12.71
Vermont,2023-05-01,0.00,0.00,6.12
Vermont,2023-05-02,0.00,0.00,7.94
Vermont,2023-05-03,0.00,0.00,-0.11
Vermont,2023-05-04,0.00,0.00,4.98
Vermont,2023-05-05,0.00,0.00,12.61
Vermont,2023-05-06,0.00,0.00,-4.50
Vermont,2023-05-07,0.00,0.00,2.66
Vermont,2023-05-08,0.00,0.00,-0.10
Vermont,2023-05-09,0.00,0.00,-22.56
Vermont,2023-05-10,0.00,0.00,2.54
Vermont,2023-05-11,0.00,0.00,1.60
Vermont,2023-05-12,0.00,0.00,19.57
Vermont,2023-05-13,0.00,0.00,-25.02
Vermont,2023-05-14,0.00,0.00,3.17
Vermont,2023-05-15,0.00,0.00,-13.78
Vermont,2023-05-16,0.00,0.00,-36.98
Vermont,2023-05-17,0.00,0.00,-19.49
Vermont,2023-05-18,0.00,0.00,-50.60
Vermont,2023-05-19,0.00,0.00,-39.95
Vermont,2023-05-20,0.00,0.00,-38.62
Vermont,2023-05-21,0.00,0.00,-62.88
Vermont,2023-05-22,0.00,0.00,-59.50
Vermont,2023-05-23,0.00,0.00,-70.79
Vermont,2023-05-24,0.00,0.00,-62.91
Vermont,2023-05-25,0.00,0.00,-90.79
Vermont,2023-05-26,0.00,0.00,-86.35
Vermont,2023-05-27,0.00,0.00,-91.33
Vermont,2023-05-28,0.00,0.00,-84.82
Vermont,2023-05-29,0.00,0.00,-85.24
Vermont,2023-05-30,0.00,0.00,-118.65
Vermont,2023-05-31,0.00,0.00,-81.02
Vermont,2023-06-01,0.00,0.00,-89.09
Vermont,2023-06-02,0.00,0.00,-89.67
Vermont,2023-06-03,0.00,0.00,-97.17
Vermont,2023-06-04,0.00,0.00,-101.85
Vermont,2023-06-05,0.00,0.00,-99.55
Vermont,2023-06-06,0.00,0.00,-77.84
Vermont,2023-06-07,0.00,0.00,-94.97
Vermont,2023-06-08,0.00,0.00,-117.33
Vermont,2023-06-09,0.00,0.00,-92.80
Vermont,2023-06-10,0.00,0.00,-137.51
Vermont,2023-06-11,0.00,0.00,-106.44
Vermont,2023-06-12,0.00,0.00,-91.36
Vermont,2023-06-13,0.00,0.00,-81.97
Vermont,2023-06-14,0.00,0.00,-123.15
Vermont,2023-06-15,0.00,0.00,-107.45
Vermont,2023-06-16,0.00,0.00,-107.39
Vermont,2023-06-17,0.00,0.00,-132.01
Vermont,2023-06-18,0.00,0.00,-131.49
Vermont,2023-06-19,0.00,0.00,-117.99
Vermont,2023-06-20,0.00,0.00,-130.13
Vermont,2023-06-21,0.00,0.00,-115.60
Vermont,2023-06-22,0.00,0.00,-129.40
Vermont,2023-06-23,0.00,0.00,-156.76
Vermont,2023-06-24,0.00,0.00,-129.78
Vermont,2023-06-25,0.00,0.00,-152.58
Vermont,2023-06-26,0.00,0.00,-153.93
Vermont,2023-06-27,0.00,0.00,-136.09
Vermont,2023-06-28,0.00,0.00,-124.26
Vermont,2023-06-29,0.00,0.00,-149.95
Vermont,2023-06-30,0.00,0.00,-160.18
Vermont,2023-07-01,0.00,0.00,-152.02
Vermont,2023-07-02,0.00,0.00,-175.64
Vermont,2023-07-03,0.00,0.00,-174.08
Vermont,2023-07-04,0.00,0.00,-173.08
Vermont,2023-07-05,0.00,0.00,-157.77
Vermont,2023-07-06,0.00,0.00,-137.15
Vermont,2023-07-07,0.00,0.00,-180.93
Vermont,2023-07-08,0.00,0.00,-149.85
Vermont,2023-07-09,0.00,0.00,-161.47
Vermont,2023-07-10,0.00,0.00,-149.90
Vermont,2023-07-11,0.00,0.00,-125.97
Vermont,2023-07-12,0.00,0.00,-153.87
Vermont,2023-07-13,0.00,0.00,-139.93
Vermont,2023-07-14,0.00,0.00,-177.78
Vermont,2023-07-15,0.00,0.00,-152.74
Vermont,2023-07-16,0.00,0.00,-164.58
Vermont,2023-07-17,0.00,0.00,-156.61
Vermont,2023-07-18,0.00,0.00,-171.74
Vermont,2023-07-19,0.00,0.00,-177.47
Vermont,2023-07-20,0.00,0.00,-158.38
Vermont,2023-07-21,0.00,0.00,-143.87
Vermont,2023-07-22,0.00,0.00,-136.05
Vermont,2023-07-23,0.00,0.00,-153.78
Vermont,2023-07-24,0.00,0.00,-146.75
Vermont,2023-07-25,0.00,0.00,-160.72
Vermont,2023-07-26,0.00,0.00,-195.10
Vermont,2023-07-27,0.00,0.00,-190.43
Vermont,2023-07-28,0.00,0.00,-172.78
Vermont,2023-07-29,0.00,0.00,-184.61
Vermont,2023-07-30,0.00,0.00,-175.23
Vermont,2023-07-31,0.00,0.00,-172.00
Vermont,2023-08-01,0.00,0.00,-183.64
Vermont,2023-08-02,0.00,0.00,-186.92
Vermont,2023-08-03,0.00,0.00,-180.52
Vermont,2023-08-04,0.00,0.00,-195.05
Vermont,2023-08-05,0.00,0.00,-173.73
Vermont,2023-08-06,0.00,0.00,-187.24
Vermont,2023-08-07,0.00,0.00,-180.13
Vermont,2023-08-08,0.00,0.00,-194.80
Vermont,2023-08-09,0.00,0.00,-193.67
Vermont,2023-08-10,0.00,0.00,-176.81
Vermont,2023-08-11,0.00,0.00,-187.76
Vermont,2023-08-12,0.00,0.00,-156.86
Vermont,2023-08-13,0.00,0.00,-175.09
Vermont,2023-08-14,0.00,0.00,-178.13
Vermont,2023-08-15,0.00,0.00,-162.25
Vermont,2023-08-16,0.00,0.00,-133.53
Vermont,2023-08-17,0.00,0.00,-171.68
Vermont,2023-08-18,0.00,0.00,-159.01
Vermont,2023-08-19,0.00,0.00,-158.20
Vermont,2023-08-20,0.00,0.00,-141.57
Vermont,2023-08-21,0.00,0.00,-149.74
Vermont,2023-08-22,0.00,0.00,-159.10
Vermont,2023-08-23,0.00,0.00,-144.73
Vermont,2023-08-24,0.00,0.00,-145.02
Vermont,2023-08-25,0.00,0.00,-150.56
Vermont,2023-08-26,0.00,0.00,-145.29
Vermont,2023-08-27,0.00,0.00,-163.57
Vermont,2023-08-28,0.00,0.00,-157.02
Vermont,2023-08-29,0.00,0.00,-157.00
Vermont,2023-08-30,0.00,0.00,-162.73
Vermont,2023-08-31,0.00,0.00,-172.38
Vermont,2023-09-01,0.00,0.00,-177.07
Vermont,2023-09-02,0.00,0.00,-169.56
Vermont,2023-09-03,0.00,0.00,-186.54
Vermont,2023-09-04,0.00,0.00,-182.54
Vermont,2023-09-05,0.00,0.00,-190.04
Vermont,2023-09-06,0.00,0.00,-174.87
Vermont,2023-09-07,0.00,0.00,-191.02
Vermont,2023-09-08,0.00,0.00,-187.45
Vermont,2023-09-09,0.00,0.00,-177.39
Vermont,2023-09-10,0.00,0.00,-164.11
Vermont,2023-09-11,0.00,0.00,-199.91
Vermont,2023-09-12,0.00,0.00,-171.80
Vermont,2023-09-13,0.00,0.00,-178.72
Vermont,2023-09-14,0.00,0.00,-158.88
Vermont,2023-09-15,0.00,0.00,-163.29
Vermont,2023-09-16,0.00,0.00,-159.64
Vermont,2023-09-17,0.00,0.00,-158.90
Vermont,2023-09-18,0.00,0.00,-163.59
Vermont,2023-09-19,0.00,0.00,-172.89
Vermont,2023-09-20,0.00,0.00,-157.94
Vermont,2023-09-21,0.00,0.00,-171.91
Vermont,2023-09-22,0.00,0.00,-169.20
Vermont,2023-09-23,0.00,0.00,-149.74
Vermont,2023-09-24,0.00,0.00,-144.08
Vermont,2023-09-25,0.00,0.00,-123.58
Vermont,2023-09-26,0.00,0.00,-161.79
Vermont,2023-09-27,0.00,0.00,-149.00
Vermont,2023-09-28,0.00,0.00,-174.33
Vermont,2023-09-29,0.00,0.00,-150.74
Vermont,2023-09-30,0.00,0.00,-164.45
Vermont,2023-10-01,0.00,0.00,-151.61
Vermont,2023-10-02,0.00,0.00,-189.29
Vermont,2023-10-03,0.00,0.00,-176.98
Vermont,2023-10-04,0.00,0.00,-202.23
Vermont,2023-10-05,0.00,0.00,-179.59
Vermont,2023-10-06,0.00,0.00,-191.16
Vermont,2023-10-07,0.00,0.00,-164.01
Vermont,2023-10-08,0.00,0.00,-182.06
Vermont,2023-10-09,0.00,0.00,-203.00
Vermont,2023-10-10,0.00,0.00,-200.32
Vermont,2023-10-11,0.00,0.00,-210.61
Vermont,2023-10-12,0.00,0.00,-194.34
Vermont,2023-10-13,0.00,0.00,-210.81
Vermont,2023-10-14,0.00,0.00,-164.75
Vermont,2023-10-15,0.00,0.00,-181.21
Vermont,2023-10-16,0.00,0.00,-193.08
Vermont,2023-10-17,0.00,0.00,-212.94
Vermont,2023-10-18,0.00,0.00,-220.37
Vermont,2023-10-19,0.00,0.00,-181.82
Vermont,2023-10-20,0.00,0.00,-205.19
Vermont,2023-10-21,0.00,0.00,-205.12
Vermont,2023-10-22,0.00,0.00,-151.26
Vermont,2023-10-23,0.00,0.00,-187.71
Vermont,2023-10-24,0.00,0.00,-191.05
Vermont,2023-10-25,0.00,0.00,-146.78
Vermont,2023-10-26,0.00,0.00,-173.10
Vermont,2023-10-27,0.00,0.00,-181.86
Vermont,2023-10-28,0.00,0.00,-175.45
Vermont,2023-10-29,0.00,0.00,-168.44
Vermont,2023-10-30,0.00,0.00,-138.22
Vermont,2023-10-31,0.00,0.00,-162.06
Vermont,2023-11-01,0.00,0.00,-167.72
Vermont,2023-11-02,0.00,0.00,-176.81
Vermont,2023-11-03,0.00,0.00,-181.68
Vermont,2023-11-04,0.00,0.00,-146.13
Vermont,2023-11-05,0.00,0.00,-155.76
